Student_ID,Name,Subject,Past_Score,Preferred_Learning_Method,Preferred_Test_Type,Effective_Learning_Method
S6043,Student_6043,3,83,1,0,2
S6044,Student_6044,1,57,0,2,3
S6045,Student_6045,3,69,0,2,0
S6046,Student_6046,0,61,1,2,3
S6047,Student_6047,1,93,2,0,3
S6048,Student_6048,3,72,2,2,2
S6049,Student_6049,1,69,1,2,1
S6050,Student_6050,0,56,2,2,1
S6051,Student_6051,0,82,1,0,3
S6052,Student_6052,0,71,1,1,2
S6053,Student_6053,0,81,1,2,2
S6054,Student_6054,0,90,3,2,1
S6055,Student_6055,0,53,0,1,1
S6056,Student_6056,2,97,3,0,3
S6057,Student_6057,3,49,3,0,2
S6058,Student_6058,3,86,0,1,1
S6059,Student_6059,2,99,2,2,3
S6060,Student_6060,2,90,3,1,1
S6061,Student_6061,3,75,3,0,1
S6062,Student_6062,2,73,2,2,0
S6063,Student_6063,0,48,3,2,0
S6064,Student_6064,0,81,2,0,1
S6065,Student_6065,0,67,2,2,0
S6066,Student_6066,3,50,2,1,1
S6067,Student_6067,2,53,2,0,0
S6068,Student_6068,2,78,2,2,0
S6069,Student_6069,0,94,1,2,3
S6070,Student_6070,2,86,0,1,1
S6071,Student_6071,0,93,3,0,3
S6072,Student_6072,1,58,2,2,1
S6073,Student_6073,2,93,0,1,0
S6074,Student_6074,3,54,0,2,3
S6075,Student_6075,0,67,3,2,0
S6076,Student_6076,0,63,2,0,0
S6077,Student_6077,3,47,1,1,1
S6078,Student_6078,0,82,2,2,0
S6079,Student_6079,2,48,3,0,0
S6080,Student_6080,3,86,2,2,1
S6081,Student_6081,2,72,2,1,3
S6082,Student_6082,3,72,1,2,1
S6083,Student_6083,1,58,3,2,1
S6084,Student_6084,1,42,2,2,1
S6085,Student_6085,2,49,1,2,3
S6086,Student_6086,2,79,3,1,2
S6087,Student_6087,2,86,0,2,0
S6088,Student_6088,1,81,3,0,2
S6089,Student_6089,2,40,2,2,3
S6090,Student_6090,3,68,1,2,2
S6091,Student_6091,2,89,0,0,3
S6092,Student_6092,0,73,2,1,0
S6093,Student_6093,2,90,0,0,2
S6094,Student_6094,1,52,2,1,1
S6095,Student_6095,2,93,0,2,0
S6096,Student_6096,3,40,0,2,3
S6097,Student_6097,3,73,1,0,2
S6098,Student_6098,2,68,0,2,1
S6099,Student_6099,0,87,1,1,0
S6100,Student_6100,0,86,3,0,0
S6101,Student_6101,3,52,1,0,1
S6102,Student_6102,0,87,1,0,0
S6103,Student_6103,3,88,1,2,2
S6104,Student_6104,0,92,2,1,0
S6105,Student_6105,3,68,3,1,0
S6106,Student_6106,2,78,2,1,2
S6107,Student_6107,0,63,2,2,2
S6108,Student_6108,0,65,0,1,1
S6109,Student_6109,2,56,1,0,0
S6110,Student_6110,2,46,2,2,1
S6111,Student_6111,1,52,0,2,0
S6112,Student_6112,3,44,1,1,2
S6113,Student_6113,2,65,3,2,0
S6114,Student_6114,3,88,1,2,3
S6115,Student_6115,2,42,3,2,3
S6116,Student_6116,2,46,3,0,3
S6117,Student_6117,1,97,3,1,0
S6118,Student_6118,2,88,3,1,3
S6119,Student_6119,1,78,0,2,3
S6120,Student_6120,0,92,1,2,0
S6121,Student_6121,1,40,0,0,1
S6122,Student_6122,0,88,2,2,1
S6123,Student_6123,0,56,2,0,1
S6124,Student_6124,0,82,0,1,3
S6125,Student_6125,3,64,3,2,0
S6126,Student_6126,1,98,2,2,0
S6127,Student_6127,0,42,0,1,1
S6128,Student_6128,1,54,2,0,0
S6129,Student_6129,0,68,1,1,2
S6130,Student_6130,1,92,2,2,1
S6131,Student_6131,1,82,3,2,3
S6132,Student_6132,0,71,0,2,1
S6133,Student_6133,2,65,0,2,3
S6134,Student_6134,3,99,0,1,3
S6135,Student_6135,3,55,2,0,2
S6136,Student_6136,3,64,0,2,3
S6137,Student_6137,3,93,3,0,2
S6138,Student_6138,0,67,0,2,0
S6139,Student_6139,2,48,3,0,0
S6140,Student_6140,3,95,3,2,1
S6141,Student_6141,0,95,3,1,0
S6142,Student_6142,2,40,0,2,0
S6143,Student_6143,2,68,2,2,0
S6144,Student_6144,2,96,1,0,3
S6145,Student_6145,3,61,0,2,1
S6146,Student_6146,1,55,1,1,1
S6147,Student_6147,0,80,1,2,3
S6148,Student_6148,0,90,3,0,3
S6149,Student_6149,1,83,1,1,1
S6150,Student_6150,3,90,1,0,0
S6151,Student_6151,2,93,2,1,2
S6152,Student_6152,2,80,3,1,0
S6153,Student_6153,1,46,1,1,2
S6154,Student_6154,3,53,2,2,1
S6155,Student_6155,2,68,0,1,3
S6156,Student_6156,0,58,2,2,1
S6157,Student_6157,0,58,0,1,2
S6158,Student_6158,2,41,2,0,3
S6159,Student_6159,2,80,1,1,1
S6160,Student_6160,1,84,1,0,0
S6161,Student_6161,2,54,0,0,3
S6162,Student_6162,1,42,2,2,3
S6163,Student_6163,1,50,3,2,3
S6164,Student_6164,3,92,1,0,3
S6165,Student_6165,0,85,1,1,3
S6166,Student_6166,0,69,0,1,3
S6167,Student_6167,2,96,0,1,0
S6168,Student_6168,3,79,3,0,3
S6169,Student_6169,0,57,1,2,2
S6170,Student_6170,0,90,3,0,0
S6171,Student_6171,1,87,1,1,3
S6172,Student_6172,2,41,3,1,1
S6173,Student_6173,3,71,0,0,3
S6174,Student_6174,2,47,0,2,2
S6175,Student_6175,3,61,1,0,3
S6176,Student_6176,0,45,1,2,2
S6177,Student_6177,3,51,0,1,2
S6178,Student_6178,1,86,1,1,3
S6179,Student_6179,1,96,3,2,1
S6180,Student_6180,1,79,2,1,0
S6181,Student_6181,0,75,3,2,3
S6182,Student_6182,0,54,1,0,0
S6183,Student_6183,0,67,0,0,2
S6184,Student_6184,1,91,1,2,1
S6185,Student_6185,3,96,2,2,2
S6186,Student_6186,1,88,3,0,3
S6187,Student_6187,1,84,2,2,0
S6188,Student_6188,3,57,3,2,1
S6189,Student_6189,0,41,2,1,1
S6190,Student_6190,3,52,0,0,2
S6191,Student_6191,3,84,0,1,0
S6192,Student_6192,2,93,3,0,2
S6193,Student_6193,2,54,2,0,3
S6194,Student_6194,0,59,3,1,0
S6195,Student_6195,2,68,0,2,2
S6196,Student_6196,1,98,0,2,0
S6197,Student_6197,3,81,1,2,0
S6198,Student_6198,2,68,2,0,0
S6199,Student_6199,1,42,2,0,3
S6200,Student_6200,3,58,2,1,0
S6201,Student_6201,0,42,3,2,1
S6202,Student_6202,2,93,2,2,1
S6203,Student_6203,1,53,1,2,1
S6204,Student_6204,3,79,0,1,0
S6205,Student_6205,0,98,2,2,3
S6206,Student_6206,3,94,2,1,1
S6207,Student_6207,1,43,1,1,2
S6208,Student_6208,2,98,3,2,3
S6209,Student_6209,0,99,1,1,3
S6210,Student_6210,3,91,0,0,3
S6211,Student_6211,0,50,1,0,2
S6212,Student_6212,2,97,2,1,0
S6213,Student_6213,3,70,0,0,1
S6214,Student_6214,1,82,0,1,2
S6215,Student_6215,0,71,2,0,1
S6216,Student_6216,3,66,0,1,3
S6217,Student_6217,0,69,1,1,1
S6218,Student_6218,0,82,0,1,2
S6219,Student_6219,2,41,1,0,1
S6220,Student_6220,2,88,3,0,3
S6221,Student_6221,0,48,3,0,2
S6222,Student_6222,0,67,0,2,1
S6223,Student_6223,0,70,1,1,2
S6224,Student_6224,1,99,1,1,3
S6225,Student_6225,2,73,3,2,1
S6226,Student_6226,3,95,3,1,2
S6227,Student_6227,2,54,3,2,2
S6228,Student_6228,1,87,0,1,0
S6229,Student_6229,1,64,2,2,3
S6230,Student_6230,2,75,0,2,1
S6231,Student_6231,2,47,2,1,1
S6232,Student_6232,3,48,0,1,3
S6233,Student_6233,1,97,2,0,0
S6234,Student_6234,3,97,2,0,2
S6235,Student_6235,1,76,0,2,1
S6236,Student_6236,0,87,1,1,0
S6237,Student_6237,3,84,0,0,3
S6238,Student_6238,3,78,3,0,3
S6239,Student_6239,2,71,3,1,1
S6240,Student_6240,2,97,3,0,1
S6241,Student_6241,2,91,1,0,2
S6242,Student_6242,0,56,2,0,1
S6243,Student_6243,3,74,2,0,1
S6244,Student_6244,2,76,1,2,1
S6245,Student_6245,0,58,3,2,3
S6246,Student_6246,1,83,2,0,2
S6247,Student_6247,3,68,1,2,2
S6248,Student_6248,3,98,0,0,1
S6249,Student_6249,3,46,0,1,3
S6250,Student_6250,2,67,3,1,0
S6251,Student_6251,1,48,0,1,2
S6252,Student_6252,1,67,2,2,3
S6253,Student_6253,3,45,3,0,2
S6254,Student_6254,0,68,2,2,1
S6255,Student_6255,0,97,0,2,2
S6256,Student_6256,3,56,1,0,0
S6257,Student_6257,0,55,2,0,2
S6258,Student_6258,1,62,1,1,1
S6259,Student_6259,3,70,0,0,3
S6260,Student_6260,3,42,3,2,2
S6261,Student_6261,2,60,2,1,0
S6262,Student_6262,0,65,2,1,2
S6263,Student_6263,1,75,0,0,1
S6264,Student_6264,2,81,0,0,2
S6265,Student_6265,0,76,2,1,1
S6266,Student_6266,0,92,0,2,3
S6267,Student_6267,2,61,3,2,2
S6268,Student_6268,3,81,2,2,3
S6269,Student_6269,2,51,0,0,2
S6270,Student_6270,3,81,3,2,2
S6271,Student_6271,1,52,0,0,1
S6272,Student_6272,2,50,3,2,2
S6273,Student_6273,1,93,0,2,2
S6274,Student_6274,0,55,1,2,1
S6275,Student_6275,3,47,0,0,3
S6276,Student_6276,2,79,2,2,2
S6277,Student_6277,2,98,1,0,2
S6278,Student_6278,0,96,1,0,3
S6279,Student_6279,0,79,2,2,2
S6280,Student_6280,2,84,0,1,1
S6281,Student_6281,1,98,2,0,3
S6282,Student_6282,2,41,2,2,0
S6283,Student_6283,2,69,0,2,2
S6284,Student_6284,2,69,1,1,1
S6285,Student_6285,0,51,1,0,2
S6286,Student_6286,2,49,3,2,0
S6287,Student_6287,2,83,1,1,2
S6288,Student_6288,2,50,1,0,0
S6289,Student_6289,1,54,3,2,2
S6290,Student_6290,0,55,1,0,3
S6291,Student_6291,2,56,0,1,0
S6292,Student_6292,0,65,3,1,2
S6293,Student_6293,2,41,3,1,1
S6294,Student_6294,1,89,3,1,0
S6295,Student_6295,2,51,1,0,2
S6296,Student_6296,1,90,1,1,0
S6297,Student_6297,1,65,3,2,3
S6298,Student_6298,3,62,0,0,2
S6299,Student_6299,0,57,3,2,2
S6300,Student_6300,1,71,3,1,1
S6301,Student_6301,3,88,0,2,3
S6302,Student_6302,2,77,1,2,1
S6303,Student_6303,1,96,2,0,3
S6304,Student_6304,2,86,2,0,2
S6305,Student_6305,1,42,2,1,2
S6306,Student_6306,1,77,1,2,1
S6307,Student_6307,1,42,3,0,0
S6308,Student_6308,0,69,0,0,3
S6309,Student_6309,3,40,2,2,3
S6310,Student_6310,2,69,3,1,2
S6311,Student_6311,1,84,2,0,1
S6312,Student_6312,3,71,2,2,3
S6313,Student_6313,2,67,1,1,3
S6314,Student_6314,2,60,0,2,1
S6315,Student_6315,1,97,3,2,0
S6316,Student_6316,0,85,0,1,2
S6317,Student_6317,0,52,1,1,2
S6318,Student_6318,3,66,1,0,2
S6319,Student_6319,1,75,2,2,0
S6320,Student_6320,0,46,3,2,2
S6321,Student_6321,1,61,3,0,0
S6322,Student_6322,1,49,2,2,0
S6323,Student_6323,2,78,2,0,1
S6324,Student_6324,2,92,1,1,2
S6325,Student_6325,0,54,1,2,3
S6326,Student_6326,3,54,0,2,1
S6327,Student_6327,0,43,2,0,1
S6328,Student_6328,0,71,2,2,3
S6329,Student_6329,2,62,1,0,2
S6330,Student_6330,2,94,1,2,0
S6331,Student_6331,1,45,2,0,1
S6332,Student_6332,0,63,2,2,3
S6333,Student_6333,0,59,2,1,1
S6334,Student_6334,0,97,3,1,3
S6335,Student_6335,1,76,0,1,0
S6336,Student_6336,1,59,3,0,3
S6337,Student_6337,2,51,3,2,2
S6338,Student_6338,2,72,1,1,1
S6339,Student_6339,0,67,0,0,0
S6340,Student_6340,1,47,0,0,2
S6341,Student_6341,3,40,1,1,3
S6342,Student_6342,3,76,2,1,3
S6343,Student_6343,0,61,1,1,0
S6344,Student_6344,0,45,0,1,1
S6345,Student_6345,3,60,3,0,1
S6346,Student_6346,2,71,2,2,1
S6347,Student_6347,2,74,0,2,0
S6348,Student_6348,2,54,0,1,1
S6349,Student_6349,1,44,1,1,1
S6350,Student_6350,3,99,1,2,2
S6351,Student_6351,3,95,1,2,1
S6352,Student_6352,1,85,2,1,0
S6353,Student_6353,1,89,3,0,1
S6354,Student_6354,0,87,3,0,1
S6355,Student_6355,0,45,2,0,0
S6356,Student_6356,2,64,3,1,2
S6357,Student_6357,0,95,2,0,3
S6358,Student_6358,3,85,1,2,2
S6359,Student_6359,1,98,2,2,0
S6360,Student_6360,0,95,3,0,2
S6361,Student_6361,2,79,3,0,3
S6362,Student_6362,1,68,3,2,3
S6363,Student_6363,1,46,1,0,0
S6364,Student_6364,3,79,1,2,0
S6365,Student_6365,2,52,3,1,1
S6366,Student_6366,2,77,1,1,2
S6367,Student_6367,3,57,2,1,0
S6368,Student_6368,0,41,2,0,2
S6369,Student_6369,0,47,3,0,2
S6370,Student_6370,1,50,1,0,0
S6371,Student_6371,0,72,0,0,1
S6372,Student_6372,3,93,3,0,1
S6373,Student_6373,3,77,3,2,3
S6374,Student_6374,0,87,3,1,2
S6375,Student_6375,0,66,3,2,1
S6376,Student_6376,2,59,1,1,0
S6377,Student_6377,1,51,2,2,0
S6378,Student_6378,2,82,3,0,0
S6379,Student_6379,1,70,0,1,0
S6380,Student_6380,3,66,0,0,2
S6381,Student_6381,2,71,0,0,1
S6382,Student_6382,1,49,0,2,0
S6383,Student_6383,2,42,1,2,3
S6384,Student_6384,2,84,2,1,3
S6385,Student_6385,0,66,3,2,2
S6386,Student_6386,0,74,0,0,3
S6387,Student_6387,1,70,2,2,0
S6388,Student_6388,1,54,1,2,2
S6389,Student_6389,1,55,0,1,1
S6390,Student_6390,2,52,3,1,2
S6391,Student_6391,2,88,2,0,0
S6392,Student_6392,0,74,3,0,3
S6393,Student_6393,3,91,2,2,3
S6394,Student_6394,1,50,1,1,0
S6395,Student_6395,1,98,3,1,3
S6396,Student_6396,3,60,0,2,2
S6397,Student_6397,3,90,1,1,1
S6398,Student_6398,2,93,1,1,2
S6399,Student_6399,1,50,1,2,0
S6400,Student_6400,2,69,1,1,0
S6401,Student_6401,3,99,3,0,1
S6402,Student_6402,1,87,0,2,0
S6403,Student_6403,1,92,2,1,1
S6404,Student_6404,1,74,0,0,2
S6405,Student_6405,1,61,3,1,0
S6406,Student_6406,3,77,0,2,2
S6407,Student_6407,3,70,1,1,0
S6408,Student_6408,2,53,3,0,1
S6409,Student_6409,2,63,1,0,0
S6410,Student_6410,3,89,1,1,0
S6411,Student_6411,3,88,2,1,1
S6412,Student_6412,1,71,1,2,2
S6413,Student_6413,0,75,1,0,2
S6414,Student_6414,3,71,0,0,1
S6415,Student_6415,0,94,2,1,2
S6416,Student_6416,2,54,3,2,1
S6417,Student_6417,0,82,0,2,2
S6418,Student_6418,3,97,0,2,1
S6419,Student_6419,3,74,3,1,0
S6420,Student_6420,1,42,2,2,3
S6421,Student_6421,2,55,1,1,0
S6422,Student_6422,2,44,0,0,1
S6423,Student_6423,3,60,2,0,0
S6424,Student_6424,3,49,2,0,2
S6425,Student_6425,2,58,1,1,3
S6426,Student_6426,3,64,0,1,3
S6427,Student_6427,1,43,1,2,1
S6428,Student_6428,0,68,2,1,2
S6429,Student_6429,1,58,1,0,0
S6430,Student_6430,0,82,3,2,2
S6431,Student_6431,0,41,1,0,1
S6432,Student_6432,3,49,3,2,2
S6433,Student_6433,0,82,1,0,0
S6434,Student_6434,2,64,0,1,1
S6435,Student_6435,1,59,0,0,2
S6436,Student_6436,0,87,2,1,3
S6437,Student_6437,1,58,2,2,3
S6438,Student_6438,2,62,3,1,0
S6439,Student_6439,1,63,2,1,1
S6440,Student_6440,1,50,2,2,0
S6441,Student_6441,1,85,2,1,0
S6442,Student_6442,1,73,2,2,1
S6443,Student_6443,1,94,3,1,0
S6444,Student_6444,0,67,0,2,3
S6445,Student_6445,1,44,2,2,2
S6446,Student_6446,1,98,1,1,3
S6447,Student_6447,0,44,3,2,0
S6448,Student_6448,0,90,1,1,0
S6449,Student_6449,0,60,1,0,0
S6450,Student_6450,3,51,0,0,3
S6451,Student_6451,3,89,3,0,2
S6452,Student_6452,2,43,1,2,2
S6453,Student_6453,0,93,2,2,0
S6454,Student_6454,0,88,2,1,3
S6455,Student_6455,0,81,1,1,2
S6456,Student_6456,2,59,0,2,2
S6457,Student_6457,1,77,1,0,3
S6458,Student_6458,1,64,3,2,2
S6459,Student_6459,3,53,1,0,3
S6460,Student_6460,0,50,1,1,1
S6461,Student_6461,0,71,1,1,2
S6462,Student_6462,1,50,0,2,2
S6463,Student_6463,0,57,0,2,2
S6464,Student_6464,3,66,2,0,0
S6465,Student_6465,2,94,2,1,2
S6466,Student_6466,3,93,1,1,1
S6467,Student_6467,3,57,2,1,3
S6468,Student_6468,1,95,3,1,2
S6469,Student_6469,3,62,2,2,2
S6470,Student_6470,1,50,0,1,1
S6471,Student_6471,0,60,3,1,1
S6472,Student_6472,1,83,1,0,0
S6473,Student_6473,1,44,3,2,3
S6474,Student_6474,1,62,3,1,0
S6475,Student_6475,2,80,3,0,0
S6476,Student_6476,1,98,1,2,0
S6477,Student_6477,0,64,2,1,3
S6478,Student_6478,0,80,3,0,2
S6479,Student_6479,2,93,3,0,1
S6480,Student_6480,2,49,1,1,3
S6481,Student_6481,0,61,2,0,3
S6482,Student_6482,0,58,1,1,0
S6483,Student_6483,1,40,2,0,1
S6484,Student_6484,0,46,2,1,1
S6485,Student_6485,1,43,1,0,0
S6486,Student_6486,0,40,1,0,0
S6487,Student_6487,0,54,3,2,0
S6488,Student_6488,3,79,1,2,3
S6489,Student_6489,2,51,2,1,0
S6490,Student_6490,3,61,0,0,3
S6491,Student_6491,0,61,2,2,3
S6492,Student_6492,3,89,1,0,2
S6493,Student_6493,2,86,0,2,1
S6494,Student_6494,2,56,2,0,0
S6495,Student_6495,0,68,1,0,3
S6496,Student_6496,3,85,2,1,3
S6497,Student_6497,3,53,3,2,0
S6498,Student_6498,0,89,1,2,0
S6499,Student_6499,0,59,0,0,2
S6500,Student_6500,0,89,3,2,3
S6501,Student_6501,1,87,3,0,0
S6502,Student_6502,3,72,0,2,1
S6503,Student_6503,1,94,2,1,1
S6504,Student_6504,0,98,2,0,3
S6505,Student_6505,3,82,3,1,0
S6506,Student_6506,3,54,0,1,2
S6507,Student_6507,1,51,1,2,2
S6508,Student_6508,0,79,0,1,2
S6509,Student_6509,3,93,1,1,2
S6510,Student_6510,1,59,2,1,0
S6511,Student_6511,0,69,2,2,2
S6512,Student_6512,2,77,0,1,0
S6513,Student_6513,3,42,1,0,1
S6514,Student_6514,3,67,3,1,1
S6515,Student_6515,2,95,3,2,2
S6516,Student_6516,1,65,0,1,2
S6517,Student_6517,1,69,1,1,1
S6518,Student_6518,2,52,3,1,1
S6519,Student_6519,2,52,1,2,3
S6520,Student_6520,1,41,0,0,0
S6521,Student_6521,2,76,0,1,3
S6522,Student_6522,1,88,0,1,2
S6523,Student_6523,0,77,1,1,3
S6524,Student_6524,0,41,3,0,3
S6525,Student_6525,2,75,0,2,0
S6526,Student_6526,2,93,0,0,1
S6527,Student_6527,2,65,3,2,3
S6528,Student_6528,0,50,0,0,3
S6529,Student_6529,2,47,1,0,1
S6530,Student_6530,1,83,2,1,3
S6531,Student_6531,0,79,0,2,3
S6532,Student_6532,2,82,3,0,0
S6533,Student_6533,1,61,3,1,3
S6534,Student_6534,1,59,3,0,1
S6535,Student_6535,0,47,2,0,3
S6536,Student_6536,3,68,2,0,2
S6537,Student_6537,3,79,1,1,1
S6538,Student_6538,2,65,1,1,2
S6539,Student_6539,1,69,0,0,1
S6540,Student_6540,2,56,3,1,3
S6541,Student_6541,3,59,1,1,0
S6542,Student_6542,3,91,3,2,0
S6543,Student_6543,2,94,1,1,1
S6544,Student_6544,3,55,0,0,0
S6545,Student_6545,1,85,1,1,2
S6546,Student_6546,1,82,1,0,3
S6547,Student_6547,1,46,0,2,1
S6548,Student_6548,1,55,1,0,2
S6549,Student_6549,1,84,2,1,1
S6550,Student_6550,0,98,3,0,2
S6551,Student_6551,0,86,0,0,3
S6552,Student_6552,3,95,3,1,1
S6553,Student_6553,3,87,3,1,0
S6554,Student_6554,1,66,2,0,0
S6555,Student_6555,3,92,3,0,2
S6556,Student_6556,2,62,2,1,3
S6557,Student_6557,3,63,1,1,1
S6558,Student_6558,1,48,2,1,0
S6559,Student_6559,3,74,1,0,3
S6560,Student_6560,1,90,2,2,0
S6561,Student_6561,0,59,3,2,2
S6562,Student_6562,3,76,1,2,1
S6563,Student_6563,0,81,0,1,1
S6564,Student_6564,2,56,3,0,2
S6565,Student_6565,0,86,3,0,0
S6566,Student_6566,3,70,2,1,0
S6567,Student_6567,3,94,2,2,2
S6568,Student_6568,0,96,2,2,2
S6569,Student_6569,1,47,1,0,0
S6570,Student_6570,2,54,0,1,3
S6571,Student_6571,2,70,0,2,0
S6572,Student_6572,3,92,3,0,0
S6573,Student_6573,1,69,0,1,0
S6574,Student_6574,2,85,2,2,2
S6575,Student_6575,1,59,0,0,2
S6576,Student_6576,2,99,3,0,0
S6577,Student_6577,0,78,2,2,1
S6578,Student_6578,2,92,2,0,3
S6579,Student_6579,1,94,0,1,3
S6580,Student_6580,2,51,0,1,3
S6581,Student_6581,3,88,2,0,1
S6582,Student_6582,3,56,0,2,1
S6583,Student_6583,2,81,3,2,2
S6584,Student_6584,1,69,2,2,1
S6585,Student_6585,3,68,1,2,3
S6586,Student_6586,3,58,0,0,0
S6587,Student_6587,1,85,3,0,2
S6588,Student_6588,2,50,1,1,0
S6589,Student_6589,2,73,3,0,1
S6590,Student_6590,3,89,2,0,0
S6591,Student_6591,1,46,1,2,0
S6592,Student_6592,1,83,2,2,0
S6593,Student_6593,3,97,1,2,0
S6594,Student_6594,2,73,2,0,1
S6595,Student_6595,1,98,3,1,0
S6596,Student_6596,3,59,3,1,1
S6597,Student_6597,2,89,0,1,3
S6598,Student_6598,2,77,2,0,0
S6599,Student_6599,0,63,0,0,0
S6600,Student_6600,2,49,1,0,0
S6601,Student_6601,3,71,3,1,1
S6602,Student_6602,1,91,3,0,2
S6603,Student_6603,2,54,1,1,1
S6604,Student_6604,3,76,0,2,1
S6605,Student_6605,3,59,3,0,2
S6606,Student_6606,0,42,3,2,2
S6607,Student_6607,0,76,2,1,3
S6608,Student_6608,1,96,3,2,0
S6609,Student_6609,1,79,3,1,1
S6610,Student_6610,3,47,1,2,2
S6611,Student_6611,2,79,1,2,1
S6612,Student_6612,2,83,2,2,2
S6613,Student_6613,3,95,3,2,3
S6614,Student_6614,2,62,3,2,0
S6615,Student_6615,2,79,2,1,2
S6616,Student_6616,1,50,2,1,1
S6617,Student_6617,0,85,2,1,3
S6618,Student_6618,0,47,2,0,3
S6619,Student_6619,1,68,1,0,0
S6620,Student_6620,3,69,1,0,1
S6621,Student_6621,0,95,2,2,0
S6622,Student_6622,2,99,3,0,0
S6623,Student_6623,3,49,3,0,0
S6624,Student_6624,1,78,0,1,1
S6625,Student_6625,0,67,2,1,0
S6626,Student_6626,1,88,2,1,1
S6627,Student_6627,3,75,2,0,1
S6628,Student_6628,1,52,3,0,2
S6629,Student_6629,3,71,0,1,3
S6630,Student_6630,0,75,1,2,1
S6631,Student_6631,1,76,1,1,2
S6632,Student_6632,2,65,1,2,1
S6633,Student_6633,1,61,2,1,1
S6634,Student_6634,2,43,1,1,2
S6635,Student_6635,1,70,3,1,2
S6636,Student_6636,1,57,0,1,1
S6637,Student_6637,2,77,3,0,3
S6638,Student_6638,0,63,1,0,0
S6639,Student_6639,1,95,1,1,3
S6640,Student_6640,3,62,1,0,2
S6641,Student_6641,1,61,1,2,0
S6642,Student_6642,0,41,0,1,2
S6643,Student_6643,1,70,2,2,2
S6644,Student_6644,2,94,3,1,0
S6645,Student_6645,0,50,0,0,3
S6646,Student_6646,0,67,2,0,0
S6647,Student_6647,3,85,1,0,2
S6648,Student_6648,0,71,0,1,1
S6649,Student_6649,1,44,3,1,1
S6650,Student_6650,0,77,2,0,1
S6651,Student_6651,2,49,2,1,3
S6652,Student_6652,0,79,0,2,0
S6653,Student_6653,0,85,2,1,0
S6654,Student_6654,2,63,1,2,0
S6655,Student_6655,0,74,2,0,2
S6656,Student_6656,1,83,1,0,3
S6657,Student_6657,2,87,2,0,3
S6658,Student_6658,2,99,2,2,1
S6659,Student_6659,0,62,1,0,1
S6660,Student_6660,3,56,0,1,1
S6661,Student_6661,1,40,1,2,0
S6662,Student_6662,2,94,0,1,3
S6663,Student_6663,0,70,1,0,3
S6664,Student_6664,2,70,1,1,3
S6665,Student_6665,1,81,3,0,1
S6666,Student_6666,3,96,1,1,3
S6667,Student_6667,0,94,3,0,0
S6668,Student_6668,2,81,3,1,1
S6669,Student_6669,1,92,1,2,1
S6670,Student_6670,3,95,0,0,1
S6671,Student_6671,1,73,2,2,2
S6672,Student_6672,2,48,2,2,1
S6673,Student_6673,3,61,1,1,1
S6674,Student_6674,3,52,3,2,3
S6675,Student_6675,3,64,2,0,0
S6676,Student_6676,3,87,0,0,2
S6677,Student_6677,2,57,0,0,1
S6678,Student_6678,1,90,2,0,1
S6679,Student_6679,1,51,0,2,0
S6680,Student_6680,3,79,3,0,0
S6681,Student_6681,0,56,1,0,1
S6682,Student_6682,0,54,2,2,1
S6683,Student_6683,3,81,0,1,1
S6684,Student_6684,1,54,3,1,1
S6685,Student_6685,1,54,0,2,0
S6686,Student_6686,1,94,0,2,3
S6687,Student_6687,2,78,2,1,3
S6688,Student_6688,0,52,1,2,1
S6689,Student_6689,3,56,1,1,3
S6690,Student_6690,0,71,3,0,3
S6691,Student_6691,2,48,0,2,2
S6692,Student_6692,2,79,3,2,2
S6693,Student_6693,1,59,3,0,1
S6694,Student_6694,0,65,2,0,3
S6695,Student_6695,0,66,3,2,3
S6696,Student_6696,0,60,2,1,0
S6697,Student_6697,3,57,3,2,2
S6698,Student_6698,3,52,3,2,3
S6699,Student_6699,3,55,1,0,0
S6700,Student_6700,0,48,3,0,3
S6701,Student_6701,1,51,2,1,3
S6702,Student_6702,0,83,1,0,0
S6703,Student_6703,0,77,3,2,1
S6704,Student_6704,1,58,0,1,3
S6705,Student_6705,1,99,0,1,3
S6706,Student_6706,0,46,0,1,2
S6707,Student_6707,3,96,3,0,2
S6708,Student_6708,0,74,2,2,1
S6709,Student_6709,1,87,1,1,0
S6710,Student_6710,1,57,2,2,0
S6711,Student_6711,1,55,0,1,3
S6712,Student_6712,2,94,1,0,3
S6713,Student_6713,0,78,2,1,0
S6714,Student_6714,2,43,3,0,0
S6715,Student_6715,1,98,2,2,0
S6716,Student_6716,3,64,3,2,2
S6717,Student_6717,2,71,1,2,2
S6718,Student_6718,1,79,2,0,2
S6719,Student_6719,0,52,1,0,3
S6720,Student_6720,3,84,1,0,1
S6721,Student_6721,2,56,2,1,3
S6722,Student_6722,2,88,1,0,3
S6723,Student_6723,2,76,2,0,2
S6724,Student_6724,3,45,1,1,0
S6725,Student_6725,0,58,0,2,0
S6726,Student_6726,0,52,3,0,0
S6727,Student_6727,2,96,1,1,3
S6728,Student_6728,3,99,0,1,1
S6729,Student_6729,1,65,2,1,2
S6730,Student_6730,0,53,1,2,0
S6731,Student_6731,0,70,1,0,1
S6732,Student_6732,2,93,3,2,1
S6733,Student_6733,3,43,0,2,2
S6734,Student_6734,0,99,2,2,1
S6735,Student_6735,1,78,2,0,2
S6736,Student_6736,2,47,3,0,0
S6737,Student_6737,0,64,1,2,2
S6738,Student_6738,1,52,1,0,0
S6739,Student_6739,0,71,0,2,2
